austinid,Longitude,Latitude,Date,mtemp
362,-97.8621,30.2784,2001-07,85.6
362,-97.8621,30.2784,2002-07,81.5
362,-97.8621,30.2784,2003-07,82.8
362,-97.8621,30.2784,2004-07,81.7
362,-97.8621,30.2784,2005-07,84.2
362,-97.8621,30.2784,2006-07,84.4
362,-97.8621,30.2784,2007-07,79.6
362,-97.8621,30.2784,2008-07,84.6
362,-97.8621,30.2784,2009-07,87.9
362,-97.8621,30.2784,2010-07,83.3
362,-97.8621,30.2784,2011-07,87.9
362,-97.8621,30.2784,2012-07,84
362,-97.8621,30.2784,2013-07,83.8
362,-97.8621,30.2784,2014-07,83.1
362,-97.8621,30.2784,2015-07,84.1
362,-97.8621,30.2784,2016-07,86.3
362,-97.8621,30.2784,2017-07,86.4
362,-97.8621,30.2784,2018-07,85.9
362,-97.8621,30.2784,2019-07,83.6
362,-97.8621,30.2784,2020-07,86.2
,,,,
363,-97.1848,30.2046,1975-07,81.4
363,-97.1848,30.2046,1976-07,80
363,-97.1848,30.2046,1977-07,84.4
363,-97.1848,30.2046,1978-07,85.7
363,-97.1848,30.2046,1979-07,82.2
363,-97.1848,30.2046,1980-07,86.6
363,-97.1848,30.2046,1981-07,82.6
363,-97.1848,30.2046,1982-07,85.5
363,-97.1848,30.2046,1983-07,81.7
363,-97.1848,30.2046,1984-07,83.7
363,-97.1848,30.2046,1985-07,81.9
363,-97.1848,30.2046,1986-07,84
363,-97.1848,30.2046,1987-07,82.2
363,-97.1848,30.2046,1988-07,83.6
363,-97.1848,30.2046,1989-07,82.7
363,-97.1848,30.2046,1990-07,82
363,-97.1848,30.2046,1991-07,82.3
363,-97.1848,30.2046,1992-07,83
363,-97.1848,30.2046,1993-07,83.5
363,-97.1848,30.2046,1994-07,84.6
363,-97.1848,30.2046,1995-07,84.3
363,-97.1848,30.2046,1996-07,85.9
363,-97.1848,30.2046,1997-07,84.2
363,-97.1848,30.2046,1998-07,87.5
363,-97.1848,30.2046,1999-07,82.2
363,-97.1848,30.2046,2000-07,85.3
363,-97.1848,30.2046,2001-07,84.6
363,-97.1848,30.2046,2002-07,81.8
363,-97.1848,30.2046,2003-07,82.8
363,-97.1848,30.2046,2004-07,81.8
363,-97.1848,30.2046,2005-07,84
363,-97.1848,30.2046,2006-07,83.3
363,-97.1848,30.2046,2007-07,79.6
363,-97.1848,30.2046,2008-07,83.9
363,-97.1848,30.2046,2009-07,87.8
363,-97.1848,30.2046,2010-07,82.8
363,-97.1848,30.2046,2011-07,86.5
363,-97.1848,30.2046,2012-07,83.1
363,-97.1848,30.2046,2013-07,83.6
363,-97.1848,30.2046,2014-07,82.3
363,-97.1848,30.2046,2015-07,83.8
363,-97.1848,30.2046,2016-07,85.8
363,-97.1848,30.2046,2017-07,85.6
363,-97.1848,30.2046,2018-07,85.3
363,-97.1848,30.2046,2019-07,83.7
363,-97.1848,30.2046,2020-07,86.8
,,,,
364,-97.4365,30.0103,1975-07,81.2
364,-97.4365,30.0103,1976-07,80.1
364,-97.4365,30.0103,1977-07,84.4
364,-97.4365,30.0103,1978-07,86.4
364,-97.4365,30.0103,1979-07,82.2
364,-97.4365,30.0103,1980-07,86.9
364,-97.4365,30.0103,1981-07,82.1
364,-97.4365,30.0103,1982-07,85.9
364,-97.4365,30.0103,1983-07,82.1
364,-97.4365,30.0103,1984-07,84.2
364,-97.4365,30.0103,1985-07,82.5
364,-97.4365,30.0103,1986-07,85
364,-97.4365,30.0103,1987-07,82.6
364,-97.4365,30.0103,1988-07,84.5
364,-97.4365,30.0103,1989-07,84.4
364,-97.4365,30.0103,1990-07,82.5
364,-97.4365,30.0103,1991-07,82.3
364,-97.4365,30.0103,1992-07,83.5
364,-97.4365,30.0103,1993-07,83.4
364,-97.4365,30.0103,1994-07,84.3
364,-97.4365,30.0103,1995-07,84.3
364,-97.4365,30.0103,1996-07,85.9
364,-97.4365,30.0103,1997-07,83.6
364,-97.4365,30.0103,1998-07,87.2
364,-97.4365,30.0103,1999-07,81.9
364,-97.4365,30.0103,2000-07,85.3
364,-97.4365,30.0103,2001-07,84.8
364,-97.4365,30.0103,2002-07,81.5
364,-97.4365,30.0103,2003-07,82.3
364,-97.4365,30.0103,2004-07,81.6
364,-97.4365,30.0103,2005-07,83.9
364,-97.4365,30.0103,2006-07,83.8
364,-97.4365,30.0103,2007-07,80.1
364,-97.4365,30.0103,2008-07,84.2
364,-97.4365,30.0103,2009-07,88.5
364,-97.4365,30.0103,2010-07,82.5
364,-97.4365,30.0103,2011-07,86.7
364,-97.4365,30.0103,2012-07,83
364,-97.4365,30.0103,2013-07,83.7
364,-97.4365,30.0103,2014-07,82.1
364,-97.4365,30.0103,2015-07,83.7
364,-97.4365,30.0103,2016-07,86.1
364,-97.4365,30.0103,2017-07,85.9
364,-97.4365,30.0103,2018-07,86.1
364,-97.4365,30.0103,2019-07,83.6
364,-97.4365,30.0103,2020-07,86.5
,,,,
365,-97.7533,30.3821,1975-07,81.6
365,-97.7533,30.3821,1976-07,79.9
365,-97.7533,30.3821,1977-07,84.6
365,-97.7533,30.3821,1978-07,86.2
365,-97.7533,30.3821,1979-07,82.7
365,-97.7533,30.3821,1980-07,87.2
365,-97.7533,30.3821,1981-07,83.5
365,-97.7533,30.3821,1982-07,85.8
365,-97.7533,30.3821,1983-07,82.1
365,-97.7533,30.3821,1984-07,84.1
365,-97.7533,30.3821,1985-07,82.7
365,-97.7533,30.3821,1986-07,85.1
365,-97.7533,30.3821,1987-07,82.6
365,-97.7533,30.3821,1988-07,84
365,-97.7533,30.3821,1989-07,84.3
365,-97.7533,30.3821,1990-07,82.6
365,-97.7533,30.3821,1991-07,83.2
365,-97.7533,30.3821,1992-07,83.3
365,-97.7533,30.3821,1993-07,84.5
365,-97.7533,30.3821,1994-07,86.1
365,-97.7533,30.3821,1995-07,84.3
365,-97.7533,30.3821,1996-07,86.4
365,-97.7533,30.3821,1997-07,84.5
365,-97.7533,30.3821,1998-07,87.4
365,-97.7533,30.3821,1999-07,82.6
365,-97.7533,30.3821,2000-07,86
365,-97.7533,30.3821,2001-07,85.9
365,-97.7533,30.3821,2002-07,81.7
365,-97.7533,30.3821,2003-07,83.4
365,-97.7533,30.3821,2004-07,82
365,-97.7533,30.3821,2005-07,84.5
365,-97.7533,30.3821,2006-07,84.7
365,-97.7533,30.3821,2007-07,80.1
365,-97.7533,30.3821,2008-07,84.8
365,-97.7533,30.3821,2009-07,87.7
365,-97.7533,30.3821,2010-07,83.3
365,-97.7533,30.3821,2011-07,88.2
365,-97.7533,30.3821,2012-07,84.2
365,-97.7533,30.3821,2013-07,83.7
365,-97.7533,30.3821,2014-07,82.9
365,-97.7533,30.3821,2015-07,84
365,-97.7533,30.3821,2016-07,86
365,-97.7533,30.3821,2017-07,86.5
365,-97.7533,30.3821,2018-07,85.7
365,-97.7533,30.3821,2019-07,83.8
365,-97.7533,30.3821,2020-07,86.4
,,,,
366,-98.1183,30.8205,1975-07,80.4
366,-98.1183,30.8205,1976-07,78.2
366,-98.1183,30.8205,1977-07,83.7
366,-98.1183,30.8205,1978-07,85.8
366,-98.1183,30.8205,1979-07,81.9
366,-98.1183,30.8205,1980-07,85.7
366,-98.1183,30.8205,1981-07,81.9
366,-98.1183,30.8205,1982-07,83.2
366,-98.1183,30.8205,1983-07,80.4
366,-98.1183,30.8205,1984-07,82.2
366,-98.1183,30.8205,1985-07,82.2
366,-98.1183,30.8205,1986-07,83.2
366,-98.1183,30.8205,1987-07,80.3
366,-98.1183,30.8205,1988-07,81.2
366,-98.1183,30.8205,1989-07,81.7
366,-98.1183,30.8205,1990-07,79.8
366,-98.1183,30.8205,1991-07,81.3
366,-98.1183,30.8205,1992-07,81.4
366,-98.1183,30.8205,1993-07,82.8
366,-98.1183,30.8205,1994-07,84.2
366,-98.1183,30.8205,1995-07,82.7
366,-98.1183,30.8205,1996-07,84.9
366,-98.1183,30.8205,1997-07,82.9
366,-98.1183,30.8205,1998-07,85.2
366,-98.1183,30.8205,1999-07,81.3
366,-98.1183,30.8205,2000-07,84.9
366,-98.1183,30.8205,2001-07,84.5
366,-98.1183,30.8205,2002-07,80.1
366,-98.1183,30.8205,2003-07,82.5
366,-98.1183,30.8205,2004-07,80.7
366,-98.1183,30.8205,2005-07,83.3
366,-98.1183,30.8205,2006-07,83.3
366,-98.1183,30.8205,2007-07,79
366,-98.1183,30.8205,2008-07,83.3
366,-98.1183,30.8205,2009-07,86
366,-98.1183,30.8205,2010-07,82.4
366,-98.1183,30.8205,2011-07,87
366,-98.1183,30.8205,2012-07,83.6
366,-98.1183,30.8205,2013-07,82.1
366,-98.1183,30.8205,2014-07,81.8
366,-98.1183,30.8205,2015-07,83
366,-98.1183,30.8205,2016-07,84.6
366,-98.1183,30.8205,2017-07,84.3
366,-98.1183,30.8205,2018-07,85.2
366,-98.1183,30.8205,2019-07,82.1
366,-98.1183,30.8205,2020-07,85.8
,,,,
367,-98.1937,30.281,1975-07,81.2
367,-98.1937,30.281,1976-07,79.2
367,-98.1937,30.281,1977-07,84.2
367,-98.1937,30.281,1978-07,85.8
367,-98.1937,30.281,1979-07,82.4
367,-98.1937,30.281,1980-07,86.7
367,-98.1937,30.281,1981-07,83.1
367,-98.1937,30.281,1982-07,85.5
367,-98.1937,30.281,1983-07,81.6
367,-98.1937,30.281,1984-07,83.4
367,-98.1937,30.281,1985-07,82.3
367,-98.1937,30.281,1986-07,84.4
367,-98.1937,30.281,1987-07,81.8
367,-98.1937,30.281,1988-07,82.9
367,-98.1937,30.281,1989-07,83.4
367,-98.1937,30.281,1990-07,81.4
367,-98.1937,30.281,1991-07,82.5
367,-98.1937,30.281,1992-07,82.6
367,-98.1937,30.281,1993-07,83.9
367,-98.1937,30.281,1994-07,85.1
367,-98.1937,30.281,1995-07,83.8
367,-98.1937,30.281,1996-07,86.2
367,-98.1937,30.281,1997-07,83.9
367,-98.1937,30.281,1998-07,86.6
367,-98.1937,30.281,1999-07,82.1
367,-98.1937,30.281,2000-07,85.1
367,-98.1937,30.281,2001-07,85.1
367,-98.1937,30.281,2002-07,80.7
367,-98.1937,30.281,2003-07,82.3
367,-98.1937,30.281,2004-07,81.3
367,-98.1937,30.281,2005-07,83.9
367,-98.1937,30.281,2006-07,83.9
367,-98.1937,30.281,2007-07,79.2
367,-98.1937,30.281,2008-07,84.1
367,-98.1937,30.281,2009-07,87.3
367,-98.1937,30.281,2010-07,82.9
367,-98.1937,30.281,2011-07,87.7
367,-98.1937,30.281,2012-07,83.8
367,-98.1937,30.281,2013-07,83.1
367,-98.1937,30.281,2014-07,82.9
367,-98.1937,30.281,2015-07,83.4
367,-98.1937,30.281,2016-07,85.1
367,-98.1937,30.281,2017-07,86.1
367,-98.1937,30.281,2018-07,85.9
367,-98.1937,30.281,2019-07,82.7
367,-98.1937,30.281,2020-07,86.8
,,,,
368,-97.676,29.8389,1975-07,81.5
368,-97.676,29.8389,1976-07,80.1
368,-97.676,29.8389,1977-07,84.3
368,-97.676,29.8389,1978-07,86
368,-97.676,29.8389,1979-07,82.7
368,-97.676,29.8389,1980-07,86.8
368,-97.676,29.8389,1981-07,82.6
368,-97.676,29.8389,1982-07,86
368,-97.676,29.8389,1983-07,82.4
368,-97.676,29.8389,1984-07,84.6
368,-97.676,29.8389,1985-07,82.7
368,-97.676,29.8389,1986-07,85
368,-97.676,29.8389,1987-07,82.9
368,-97.676,29.8389,1988-07,84.3
368,-97.676,29.8389,1989-07,84.2
368,-97.676,29.8389,1990-07,82.6
368,-97.676,29.8389,1991-07,82.3
368,-97.676,29.8389,1992-07,83.3
368,-97.676,29.8389,1993-07,83.8
368,-97.676,29.8389,1994-07,85.4
368,-97.676,29.8389,1995-07,84.6
368,-97.676,29.8389,1996-07,86.2
368,-97.676,29.8389,1997-07,84.1
368,-97.676,29.8389,1998-07,87.1
368,-97.676,29.8389,1999-07,82.1
368,-97.676,29.8389,2000-07,85.3
368,-97.676,29.8389,2001-07,85
368,-97.676,29.8389,2002-07,81.3
368,-97.676,29.8389,2003-07,82.2
368,-97.676,29.8389,2004-07,81.4
368,-97.676,29.8389,2005-07,84.1
368,-97.676,29.8389,2006-07,84.3
368,-97.676,29.8389,2007-07,80.2
368,-97.676,29.8389,2008-07,84.2
368,-97.676,29.8389,2009-07,88.2
368,-97.676,29.8389,2010-07,82.8
368,-97.676,29.8389,2011-07,86.5
368,-97.676,29.8389,2012-07,83.1
368,-97.676,29.8389,2013-07,82.8
368,-97.676,29.8389,2014-07,83.3
368,-97.676,29.8389,2015-07,83.7
368,-97.676,29.8389,2016-07,85.7
368,-97.676,29.8389,2017-07,85.5
368,-97.676,29.8389,2018-07,85.9
368,-97.676,29.8389,2019-07,84
368,-97.676,29.8389,2020-07,86.7
,,,,
369,-97.5797,30.5745,1975-07,82
369,-97.5797,30.5745,1976-07,80
369,-97.5797,30.5745,1977-07,85.4
369,-97.5797,30.5745,1978-07,86.6
369,-97.5797,30.5745,1979-07,82.6
369,-97.5797,30.5745,1980-07,86.9
369,-97.5797,30.5745,1981-07,83.6
369,-97.5797,30.5745,1982-07,85.6
369,-97.5797,30.5745,1983-07,81.4
369,-97.5797,30.5745,1984-07,83.5
369,-97.5797,30.5745,1985-07,82.7
369,-97.5797,30.5745,1986-07,85
369,-97.5797,30.5745,1987-07,82
369,-97.5797,30.5745,1988-07,83.7
369,-97.5797,30.5745,1989-07,83.3
369,-97.5797,30.5745,1990-07,82
369,-97.5797,30.5745,1991-07,83.1
369,-97.5797,30.5745,1992-07,83
369,-97.5797,30.5745,1993-07,84
369,-97.5797,30.5745,1994-07,85.8
369,-97.5797,30.5745,1995-07,84.6
369,-97.5797,30.5745,1996-07,86.4
369,-97.5797,30.5745,1997-07,84.3
369,-97.5797,30.5745,1998-07,87.5
369,-97.5797,30.5745,1999-07,82.4
369,-97.5797,30.5745,2000-07,86
369,-97.5797,30.5745,2001-07,85.2
369,-97.5797,30.5745,2002-07,81.6
369,-97.5797,30.5745,2003-07,83.1
369,-97.5797,30.5745,2004-07,81.7
369,-97.5797,30.5745,2005-07,84.3
369,-97.5797,30.5745,2006-07,84.1
369,-97.5797,30.5745,2007-07,79.9
369,-97.5797,30.5745,2008-07,84.1
369,-97.5797,30.5745,2009-07,87.4
369,-97.5797,30.5745,2010-07,83.4
369,-97.5797,30.5745,2011-07,88.1
369,-97.5797,30.5745,2012-07,84
369,-97.5797,30.5745,2013-07,83.6
369,-97.5797,30.5745,2014-07,82.6
369,-97.5797,30.5745,2015-07,83.8
369,-97.5797,30.5745,2016-07,85.7
369,-97.5797,30.5745,2017-07,85.9
369,-97.5797,30.5745,2018-07,85.4
369,-97.5797,30.5745,2019-07,83.2
369,-97.5797,30.5745,2020-07,85.8
,,,,
370,-98.2621,30.8022,1975-07,80
370,-98.2621,30.8022,1976-07,78.1
370,-98.2621,30.8022,1977-07,83.3
370,-98.2621,30.8022,1978-07,85.4
370,-98.2621,30.8022,1979-07,81.9
370,-98.2621,30.8022,1980-07,85.1
370,-98.2621,30.8022,1981-07,81.5
370,-98.2621,30.8022,1982-07,83
370,-98.2621,30.8022,1983-07,80.1
370,-98.2621,30.8022,1984-07,82
370,-98.2621,30.8022,1985-07,82.1
370,-98.2621,30.8022,1986-07,82.8
370,-98.2621,30.8022,1987-07,79.7
370,-98.2621,30.8022,1988-07,80.7
370,-98.2621,30.8022,1989-07,81.5
370,-98.2621,30.8022,1990-07,79.2
370,-98.2621,30.8022,1991-07,80.8
370,-98.2621,30.8022,1992-07,80.9
370,-98.2621,30.8022,1993-07,82.8
370,-98.2621,30.8022,1994-07,84.1
370,-98.2621,30.8022,1995-07,82
370,-98.2621,30.8022,1996-07,84.5
370,-98.2621,30.8022,1997-07,82.7
370,-98.2621,30.8022,1998-07,84.6
370,-98.2621,30.8022,1999-07,80.9
370,-98.2621,30.8022,2000-07,84.4
370,-98.2621,30.8022,2001-07,83.9
370,-98.2621,30.8022,2002-07,79.6
370,-98.2621,30.8022,2003-07,82.1
370,-98.2621,30.8022,2004-07,80.5
370,-98.2621,30.8022,2005-07,82.6
370,-98.2621,30.8022,2006-07,82.9
370,-98.2621,30.8022,2007-07,78.6
370,-98.2621,30.8022,2008-07,82.9
370,-98.2621,30.8022,2009-07,85.5
370,-98.2621,30.8022,2010-07,81.8
370,-98.2621,30.8022,2011-07,86.3
370,-98.2621,30.8022,2012-07,83.3
370,-98.2621,30.8022,2013-07,81.6
370,-98.2621,30.8022,2014-07,81.6
370,-98.2621,30.8022,2015-07,82.9
370,-98.2621,30.8022,2016-07,84.6
370,-98.2621,30.8022,2017-07,84
370,-98.2621,30.8022,2018-07,85.1
370,-98.2621,30.8022,2019-07,81.8
370,-98.2621,30.8022,2020-07,85.5
,,,,
371,-97.884,30.7422,1975-07,81.3
371,-97.884,30.7422,1976-07,79.1
371,-97.884,30.7422,1977-07,84.3
371,-97.884,30.7422,1978-07,86.1
371,-97.884,30.7422,1979-07,82.1
371,-97.884,30.7422,1980-07,87.2
371,-97.884,30.7422,1981-07,82.6
371,-97.884,30.7422,1982-07,84
371,-97.884,30.7422,1983-07,81.1
371,-97.884,30.7422,1984-07,82.6
371,-97.884,30.7422,1985-07,82.6
371,-97.884,30.7422,1986-07,84.1
371,-97.884,30.7422,1987-07,81.3
371,-97.884,30.7422,1988-07,82.4
371,-97.884,30.7422,1989-07,82.3
371,-97.884,30.7422,1990-07,80.7
371,-97.884,30.7422,1991-07,82.1
371,-97.884,30.7422,1992-07,82.4
371,-97.884,30.7422,1993-07,83.6
371,-97.884,30.7422,1994-07,85
371,-97.884,30.7422,1995-07,83.8
371,-97.884,30.7422,1996-07,86
371,-97.884,30.7422,1997-07,83.8
371,-97.884,30.7422,1998-07,86.4
371,-97.884,30.7422,1999-07,81.9
371,-97.884,30.7422,2000-07,85.4
371,-97.884,30.7422,2001-07,85
371,-97.884,30.7422,2002-07,81
371,-97.884,30.7422,2003-07,83
371,-97.884,30.7422,2004-07,81.1
371,-97.884,30.7422,2005-07,83.7
371,-97.884,30.7422,2006-07,83.7
371,-97.884,30.7422,2007-07,79.5
371,-97.884,30.7422,2008-07,83.8
371,-97.884,30.7422,2009-07,86.8
371,-97.884,30.7422,2010-07,83.3
371,-97.884,30.7422,2011-07,87.8
371,-97.884,30.7422,2012-07,84
371,-97.884,30.7422,2013-07,82.9
371,-97.884,30.7422,2014-07,82.1
371,-97.884,30.7422,2015-07,83.4
371,-97.884,30.7422,2016-07,84.9
371,-97.884,30.7422,2017-07,85
371,-97.884,30.7422,2018-07,85.2
371,-97.884,30.7422,2019-07,82
371,-97.884,30.7422,2020-07,85.4
,,,,
372,-97.6297,30.7575,1975-07,81.9
372,-97.6297,30.7575,1976-07,79.9
372,-97.6297,30.7575,1977-07,85
372,-97.6297,30.7575,1978-07,86.4
372,-97.6297,30.7575,1979-07,82.6
372,-97.6297,30.7575,1980-07,87.1
372,-97.6297,30.7575,1981-07,83.3
372,-97.6297,30.7575,1982-07,85
372,-97.6297,30.7575,1983-07,81.4
372,-97.6297,30.7575,1984-07,83.2
372,-97.6297,30.7575,1985-07,82.9
372,-97.6297,30.7575,1986-07,84.8
372,-97.6297,30.7575,1987-07,81.8
372,-97.6297,30.7575,1988-07,83.2
372,-97.6297,30.7575,1989-07,82.8
372,-97.6297,30.7575,1990-07,81.5
372,-97.6297,30.7575,1991-07,82.9
372,-97.6297,30.7575,1992-07,82.9
372,-97.6297,30.7575,1993-07,84
372,-97.6297,30.7575,1994-07,85.5
372,-97.6297,30.7575,1995-07,84.5
372,-97.6297,30.7575,1996-07,86.2
372,-97.6297,30.7575,1997-07,84.3
372,-97.6297,30.7575,1998-07,87.2
372,-97.6297,30.7575,1999-07,82.3
372,-97.6297,30.7575,2000-07,85.8
372,-97.6297,30.7575,2001-07,85
372,-97.6297,30.7575,2002-07,81.5
372,-97.6297,30.7575,2003-07,83.4
372,-97.6297,30.7575,2004-07,81.5
372,-97.6297,30.7575,2005-07,83.9
372,-97.6297,30.7575,2006-07,83.7
372,-97.6297,30.7575,2007-07,79.8
372,-97.6297,30.7575,2008-07,83.9
372,-97.6297,30.7575,2009-07,87.1
372,-97.6297,30.7575,2010-07,83.7
372,-97.6297,30.7575,2011-07,88.3
372,-97.6297,30.7575,2012-07,84.3
372,-97.6297,30.7575,2013-07,83.3
372,-97.6297,30.7575,2014-07,82.7
372,-97.6297,30.7575,2015-07,84.1
372,-97.6297,30.7575,2016-07,86
372,-97.6297,30.7575,2017-07,85.9
372,-97.6297,30.7575,2018-07,86
372,-97.6297,30.7575,2019-07,82.9
372,-97.6297,30.7575,2020-07,85.9
,,,,
373,-97.1087,30.0345,1975-07,81.5
373,-97.1087,30.0345,1976-07,80.1
373,-97.1087,30.0345,1977-07,84.6
373,-97.1087,30.0345,1978-07,86.1
373,-97.1087,30.0345,1979-07,82.1
373,-97.1087,30.0345,1980-07,86.8
373,-97.1087,30.0345,1981-07,82.4
373,-97.1087,30.0345,1982-07,85.5
373,-97.1087,30.0345,1983-07,82.1
373,-97.1087,30.0345,1984-07,84
373,-97.1087,30.0345,1985-07,81.6
373,-97.1087,30.0345,1986-07,83.9
373,-97.1087,30.0345,1987-07,83
373,-97.1087,30.0345,1988-07,83.8
373,-97.1087,30.0345,1989-07,83.6
373,-97.1087,30.0345,1990-07,82.2
373,-97.1087,30.0345,1991-07,82.7
373,-97.1087,30.0345,1992-07,83.8
373,-97.1087,30.0345,1993-07,83.6
373,-97.1087,30.0345,1994-07,84.5
373,-97.1087,30.0345,1995-07,84.6
373,-97.1087,30.0345,1996-07,85.2
373,-97.1087,30.0345,1997-07,84.1
373,-97.1087,30.0345,1998-07,87.1
373,-97.1087,30.0345,1999-07,82.5
373,-97.1087,30.0345,2000-07,85.4
373,-97.1087,30.0345,2001-07,84.3
373,-97.1087,30.0345,2002-07,81.9
373,-97.1087,30.0345,2003-07,83.2
373,-97.1087,30.0345,2004-07,82.2
373,-97.1087,30.0345,2005-07,84.5
373,-97.1087,30.0345,2006-07,84.1
373,-97.1087,30.0345,2007-07,79.8
373,-97.1087,30.0345,2008-07,84.2
373,-97.1087,30.0345,2009-07,88.3
373,-97.1087,30.0345,2010-07,83
373,-97.1087,30.0345,2011-07,87.1
373,-97.1087,30.0345,2012-07,83.2
373,-97.1087,30.0345,2013-07,83.7
373,-97.1087,30.0345,2014-07,82.7
373,-97.1087,30.0345,2015-07,84.2
373,-97.1087,30.0345,2016-07,86.7
373,-97.1087,30.0345,2017-07,86.6
373,-97.1087,30.0345,2018-07,86.1
373,-97.1087,30.0345,2019-07,84.1
373,-97.1087,30.0345,2020-07,86.9
,,,,
374,-98.3449,30.7014,1975-07,80.4
374,-98.3449,30.7014,1976-07,78.3
374,-98.3449,30.7014,1977-07,83.6
374,-98.3449,30.7014,1978-07,85.6
374,-98.3449,30.7014,1979-07,82.1
374,-98.3449,30.7014,1980-07,85.7
374,-98.3449,30.7014,1981-07,82
374,-98.3449,30.7014,1982-07,83.5
374,-98.3449,30.7014,1983-07,80.5
374,-98.3449,30.7014,1984-07,82.4
374,-98.3449,30.7014,1985-07,82.1
374,-98.3449,30.7014,1986-07,83.1
374,-98.3449,30.7014,1987-07,80.1
374,-98.3449,30.7014,1988-07,81.1
374,-98.3449,30.7014,1989-07,81.9
374,-98.3449,30.7014,1990-07,79.6
374,-98.3449,30.7014,1991-07,81.2
374,-98.3449,30.7014,1992-07,81.3
374,-98.3449,30.7014,1993-07,83.1
374,-98.3449,30.7014,1994-07,84.4
374,-98.3449,30.7014,1995-07,82.5
374,-98.3449,30.7014,1996-07,85.1
374,-98.3449,30.7014,1997-07,83.1
374,-98.3449,30.7014,1998-07,85.3
374,-98.3449,30.7014,1999-07,81.4
374,-98.3449,30.7014,2000-07,84.8
374,-98.3449,30.7014,2001-07,84.3
374,-98.3449,30.7014,2002-07,79.9
374,-98.3449,30.7014,2003-07,82.2
374,-98.3449,30.7014,2004-07,80.7
374,-98.3449,30.7014,2005-07,82.9
374,-98.3449,30.7014,2006-07,83.1
374,-98.3449,30.7014,2007-07,78.7
374,-98.3449,30.7014,2008-07,83.1
374,-98.3449,30.7014,2009-07,85.8
374,-98.3449,30.7014,2010-07,82.2
374,-98.3449,30.7014,2011-07,86.6
374,-98.3449,30.7014,2012-07,83.4
374,-98.3449,30.7014,2013-07,81.9
374,-98.3449,30.7014,2014-07,81.6
374,-98.3449,30.7014,2015-07,82.3
374,-98.3449,30.7014,2016-07,84.3
374,-98.3449,30.7014,2017-07,83.9
374,-98.3449,30.7014,2018-07,84.7
374,-98.3449,30.7014,2019-07,82.1
374,-98.3449,30.7014,2020-07,85.7
,,,,
375,-97.5251,30.6385,1975-07,81.9
375,-97.5251,30.6385,1976-07,79.9
375,-97.5251,30.6385,1977-07,85.1
375,-97.5251,30.6385,1978-07,86.4
375,-97.5251,30.6385,1979-07,82.6
375,-97.5251,30.6385,1980-07,86.8
375,-97.5251,30.6385,1981-07,83.4
375,-97.5251,30.6385,1982-07,85.3
375,-97.5251,30.6385,1983-07,81.4
375,-97.5251,30.6385,1984-07,83.5
375,-97.5251,30.6385,1985-07,82.8
375,-97.5251,30.6385,1986-07,84.9
375,-97.5251,30.6385,1987-07,81.9
375,-97.5251,30.6385,1988-07,83.5
375,-97.5251,30.6385,1989-07,83.1
375,-97.5251,30.6385,1990-07,81.9
375,-97.5251,30.6385,1991-07,83
375,-97.5251,30.6385,1992-07,82.9
375,-97.5251,30.6385,1993-07,83.9
375,-97.5251,30.6385,1994-07,85.7
375,-97.5251,30.6385,1995-07,84.5
375,-97.5251,30.6385,1996-07,86.4
375,-97.5251,30.6385,1997-07,84.3
375,-97.5251,30.6385,1998-07,87.4
375,-97.5251,30.6385,1999-07,82.4
375,-97.5251,30.6385,2000-07,85.9
375,-97.5251,30.6385,2001-07,85.1
375,-97.5251,30.6385,2002-07,81.6
375,-97.5251,30.6385,2003-07,83.2
375,-97.5251,30.6385,2004-07,81.7
375,-97.5251,30.6385,2005-07,84.2
375,-97.5251,30.6385,2006-07,84
375,-97.5251,30.6385,2007-07,79.8
375,-97.5251,30.6385,2008-07,83.9
375,-97.5251,30.6385,2009-07,87.3
375,-97.5251,30.6385,2010-07,83.4
375,-97.5251,30.6385,2011-07,88
375,-97.5251,30.6385,2012-07,83.9
375,-97.5251,30.6385,2013-07,83.5
375,-97.5251,30.6385,2014-07,82.6
375,-97.5251,30.6385,2015-07,83.9
375,-97.5251,30.6385,2016-07,85.8
375,-97.5251,30.6385,2017-07,85.9
375,-97.5251,30.6385,2018-07,85.5
375,-97.5251,30.6385,2019-07,83.1
375,-97.5251,30.6385,2020-07,85.8
,,,,
376,-97.8975,30.4809,1975-07,81.5
376,-97.8975,30.4809,1976-07,79.8
376,-97.8975,30.4809,1977-07,84.6
376,-97.8975,30.4809,1978-07,86.2
376,-97.8975,30.4809,1979-07,82.4
376,-97.8975,30.4809,1980-07,86.8
376,-97.8975,30.4809,1981-07,83.2
376,-97.8975,30.4809,1982-07,85.3
376,-97.8975,30.4809,1983-07,81.6
376,-97.8975,30.4809,1984-07,83.5
376,-97.8975,30.4809,1985-07,82.4
376,-97.8975,30.4809,1986-07,84.8
376,-97.8975,30.4809,1987-07,82.2
376,-97.8975,30.4809,1988-07,83.6
376,-97.8975,30.4809,1989-07,83.3
376,-97.8975,30.4809,1990-07,82
376,-97.8975,30.4809,1991-07,83
376,-97.8975,30.4809,1992-07,83
376,-97.8975,30.4809,1993-07,84
376,-97.8975,30.4809,1994-07,85.6
376,-97.8975,30.4809,1995-07,84.3
376,-97.8975,30.4809,1996-07,86.3
376,-97.8975,30.4809,1997-07,84.2
376,-97.8975,30.4809,1998-07,87.3
376,-97.8975,30.4809,1999-07,82.3
376,-97.8975,30.4809,2000-07,85.8
